name,type,lat,lng,address,phone,source,gmaps
Pakalolo Cannabis Bar & Dispensary - Sukhumvit 39,catering,13.7365636,100.5733408,"Pakalolo Cannabis Bar & Dispensary - Sukhumvit 39, 5/9, Soi Phrom Si 1, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7365636,100.5733408"
Pakalolo Cannabis Bar & Dispensary - Tha Maharaj,catering,13.7550812,100.4887364,"Pakalolo Cannabis Bar & Dispensary - Tha Maharaj, Unit E1-06, Tha Maharaj, Maha Rat Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7550812,100.4887364"
Pakalolo Cannabis Bar & Dispensary - Thong Lor,bar,13.7337116,100.5808919,261/2 ซอยทองหล่อ 13,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7337116,100.5808919"
Palate Bar,catering,13.7191172,100.5154661,"Palate Bar, Charoen Krung Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7191172,100.5154661"
Palm @18,catering,13.7331614,100.5628593,"Palm @18, Soi Sukhumvit 18, Khlong Toei District, 10110, Thailand",081-989-4584,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7331614,100.5628593"
Paradise,catering,13.7444669,100.5567044,"Paradise, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7444669,100.5567044"
Paradox,building,13.7211813,100.7713498,"Paradox, ซอยลาดกระบัง 42/4, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7211813,100.7713498"
Party House One,adult,13.7471404,100.5268854,"Party House One, 865, Rama I Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7471404,100.5268854"
Patpong show,catering,13.729014,100.5259559,"Patpong show, Soi Santiphap, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.729014,100.5259559"
Pegasus,adult,13.7375015,100.5647698,"Pegasus, Soi Sukhumvit 27, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7375015,100.5647698"
Penny Black,catering,13.7369877,100.5616119,"Penny Black, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7369877,100.5616119"
Penquin Village chill bar,catering,13.7537304,100.5054154,"Penquin Village chill bar, Paribatra Road, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7537304,100.5054154"
Philtration,catering,13.7492145,100.5273487,"Philtration, 2, Soi Kasem San 3, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7492145,100.5273487"
Phra Nakorn Bar,catering,13.7567387,100.4980535,"Phra Nakorn Bar, Soi Damnoen Klang Tai, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7567387,100.4980535"
Pi Jiu Bar - craft beer,bar,13.7402679,100.5141163,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7402679,100.5141163"
Piano Forte,adult,13.7265841,100.5847099,"Piano Forte, Soi Sukhumvit 63, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7265841,100.5847099"
Pick Me Up,catering,13.7322658,100.5822295,"Pick Me Up, Soi Thong Lo 10, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7322658,100.5822295"
Pickled liver,catering,13.7415274,100.5557956,"Pickled liver, Soi Sukhumvit 7/1, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415274,100.5557956"
Pig Tales,catering,13.7411483,100.553383,"Pig Tales, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7411483,100.553383"
Ping Pong,catering,13.7286019,100.5262308,"Ping Pong, Soi Santiphap, Bang Rak District, 10500, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7286019,100.5262308"
Pink Panther,catering,13.7298751,100.5318428,"Pink Panther, Thanon Phat Phong 2, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7298751,100.5318428"
play yard,catering,13.8105337,100.5641563,"play yard, Soi Lat Phrao 8, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8105337,100.5641563"
Popcorn & Soft Drinks,catering,13.8285577,100.5685825,"Popcorn & Soft Drinks, 1839, Phahon Yothin Road, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8285577,100.5685825"
Popeye 2 bar,catering,13.7317837,100.5649935,"Popeye 2 bar, Soi Sukhumvit 22, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7317837,100.5649935"
Prasuri,catering,13.7579942,100.5026364,"Prasuri, Soi Phra Suli, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7579942,100.5026364"
Pure,adult,13.7613828,100.568196,"Hollywood, Soi Ratchadaphisek 4, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7613828,100.568196"
Q&A Bar,catering,13.7465178,100.5622657,"Q&A Bar, 235/13, Soi Rojana, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7465178,100.5622657"
Q&A Bar,catering,13.7340915,100.5130578,"Q&A Bar, ตรอกชุมชนผู้ค้าอะไหล่เก่า, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7340915,100.5130578"
Rabbit Hole,bar,13.7298981,100.5811206,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7298981,100.5811206"
Racing 76,catering,13.7345642,100.5824548,"Racing 76, Soi Sukhumvit 55, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7345642,100.5824548"
Rainbow 2,bar,13.7412075,100.553479,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7412075,100.553479"
Rainbow 4,catering,13.7411672,100.5534464,"Rainbow 4, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7411672,100.5534464"
Rainbow 5,catering,13.7411758,100.5533969,"Rainbow 5, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7411758,100.5533969"
Rainbow Dragon Silom,catering,13.7286028,100.5322224,"Rainbow Dragon Silom, 5, Thanon Phat Phong 2, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7286028,100.5322224"
Rainbow1,catering,13.7411276,100.5534647,"Rainbow1, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7411276,100.5534647"
Rainbow3,catering,13.7414369,100.5534535,"Rainbow3, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7414369,100.5534535"
Rainbow69,catering,13.7414616,100.5534343,"Rainbow69, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7414616,100.5534343"
Raise Up Bar & Bistro,building,13.6519597,100.4858599,"Raise Up Bar & Bistro, Phutthabucha Road, Thung Khru, 10140, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6519597,100.4858599"
Random,catering,13.7415978,100.5531574,"Random, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415978,100.5531574"
Random2,catering,13.7412187,100.553256,"Random2, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7412187,100.553256"
Ray Cocktail & Bite,catering,13.7079343,100.5073154,"Ray Cocktail & Bite, Soi Charoen Krung 72/1, Bang Kho Laem District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7079343,100.5073154"
REC. Bangkok,catering,13.741068,100.548575,"REC. Bangkok, 63, Witthayu Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.741068,100.548575"
Red Deep,catering,13.7596928,100.4987104,"Red Deep, Ram Buttri Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7596928,100.4987104"
Red Dragon,catering,13.7412858,100.5531634,"Red Dragon, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7412858,100.5531634"
Red Hog Bar,building,13.7395997,100.5561318,"Red Hog Bar, 155/12, Soi Sukhumvit 8, Khlong Toei District, 10110, Thailand",+66 26260259,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7395997,100.5561318"
Red Moscow Club & Lounge,catering,13.740285,100.552791,"Red Moscow Club & Lounge, Maison Alley, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.740285,100.552791"
Red Sky,catering,13.7477105,100.5386241,"Red Sky Bar, 999/9, Ratchadamri Road, Pathum Wan District, 10330, Thailand",+66 2 100 6255,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7477105,100.5386241"
RedSquare Rooftop Bar,catering,13.7393961,100.5534391,"RedSquare Rooftop Bar, 27, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7393961,100.5534391"
Rest Hub Pub & Bar,building,13.7409369,100.5528906,"Rest Hub Pub & Bar, Soi Sukhumvit 4, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7409369,100.5528906"
Revolucion Cocktailbar,catering,13.7223132,100.5274481,"Revolucion Cocktailbar, 10, Soi Sathon 10, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7223132,100.5274481"
Revolution Cocktail,catering,13.7229427,100.5193688,"Revolution Cocktail, 981, Si Lom Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7229427,100.5193688"
Riley Snooker,building,13.7336065,100.4991734,"Riley Snooker, Somdet Chao Phraya Road, Khlong San District, 10600, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7336065,100.4991734"
Rio,catering,13.7369063,100.5625984,"Rio, 4/24, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7369063,100.5625984"
River Club,adult,13.7010603,100.4956931,"River Club, Soi Charoen Krung 80, Bang Kho Laem District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7010603,100.4956931"
Robin Hood,catering,13.7316933,100.5682679,"Robin Hood, Soi Sukhumvit 33/1, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7316933,100.5682679"
Rocco Bar (1976),bar,13.7583302,100.4987979,279-281 ถนนข้าวสาร พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7583302,100.4987979"
Rocco Club,adult,13.7595459,100.495654,"Rocco Club, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7595459,100.495654"
Rocco Station,bar,13.758929,100.4974748,พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.758929,100.4974748"
Roma Karaoke,bar,13.7400457,100.558333,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7400457,100.558333"
Roman,adult,13.619405,100.6222841,"Roman, Srinagarindra Road, Bang Mueang Subdistrict Municipality, 10270, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.619405,100.6222841"
Romane,catering,13.7321752,100.5824838,"Romane, Soi Thong Lo 10, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7321752,100.5824838"
Roof 409 Bar & Bistro,catering,13.7436384,100.5439615,"Roof 409 Bar & Bistro, Lang Suan Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7436384,100.5439615"
Rooftop Bar by Bang Flora,catering,13.7312316,100.5852755,"Rooftop Bar by Bang Flora, 113/3, Soi Thong Lo 10, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7312316,100.5852755"
Route66 Club,nightclub,13.7513522,100.5754158,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7513522,100.5754158"
Royal Oak,bar,13.7323632,100.5684753,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7323632,100.5684753"
Ruby Blues,catering,13.7404888,100.5612869,"Ruby Blues, Soi Sukhumvit 21 Soi 1, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7404888,100.5612869"
Rumours,catering,13.7389515,100.5560564,"Rumours, Soi Sukhumvit 8, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7389515,100.5560564"
Runway Bar,catering,13.7891571,100.4708371,"Runway Bar, ถนนคู่ขนานทางพิเศษประจิมรัถยา, Bang Phlat District, 10700, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7891571,100.4708371"
S&P,bar,13.8284133,100.5686075,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.8284133,100.5686075"
S64 Bar & Restaurant,catering,13.713058,100.7395756,"S64 Bar & Restaurant, Soi Kingkaew 64, Racha Thewa Subdistrict, 10520, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.713058,100.7395756"
Sab Bar,catering,13.7337734,100.5811927,"Sab Bar, Soi Thong Lo 13, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7337734,100.5811927"
Sabai Bar,catering,13.7589521,100.4977071,"Sabai Bar, Sunset Street, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7589521,100.4977071"
salad Ann,catering,13.7453568,100.4910016,"salad Ann, Soi Tha Tien, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7453568,100.4910016"
Salon du Japonisant by Bacchus,catering,13.7363154,100.5723408,"Salon du Japonisant by Bacchus, 36/5, Soi Sukhumvit 39, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7363154,100.5723408"
Sam's,catering,13.7370589,100.5621815,"Sam's, 4/36, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7370589,100.5621815"
Samsara,pub,13.7357386,100.5102308,สัมพันธวงศ์,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7357386,100.5102308"
Sanook,catering,13.7590623,100.497806,"Sanook, Sunset Street, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7590623,100.497806"
Sanook,adult,13.7484654,100.5781602,"Sanook, RCA Alley, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7484654,100.5781602"
Saxophone Pub and Restaurant,building,13.7636293,100.5380821,"Saxophone Pub and Restaurant, 3/8, Soi Ratchawithi 11, Ratchathewi District, 10400, Thailand",022465472,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7636293,100.5380821"
Scarlett Wine Bar and Restaurant,catering,13.7260564,100.5258029,"Scarlett Wine Bar and Restaurant, 188, Decho Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7260564,100.5258029"
Schneider Haus,catering,13.7785431,100.5378795,"Schneider Haus, Soi Ari Samphan 4, Phaya Thai District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7785431,100.5378795"
Scratch dog,nightclub,13.7332076,100.5634762,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7332076,100.5634762"
Scruffy Murphy's Irish Pub,catering,13.7373181,100.5629324,"Scruffy Murphy's Irish Pub, Soi Sukhumvit 23, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7373181,100.5629324"
Seb's Bar A.R. Travel,catering,13.7643776,100.4996499,"Seb's Bar A.R. Travel, Sam Sen Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7643776,100.4996499"
Secret Bar @ Sathorn,catering,13.7201546,100.5481945,"Secret Bar @ Sathorn, 27/2;27/3, Soi Si Bamphen, Sathon District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7201546,100.5481945"
Seralph,adult,13.6186781,100.6219693,"Seralph, ซอย หมู่บ้านศรีเพชรการคหะ, Bang Mueang Subdistrict Municipality, Bang Mueang Mai Subdistrict, 10270, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.6186781,100.6219693"
Sewana Bar,catering,13.7210358,100.7761381,"Sewana Bar, Suvarnabhumi 4 Road, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7210358,100.7761381"
Sexy Night,catering,13.7415196,100.5533193,"Sexy Night, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415196,100.5533193"
Shag Bar 2,catering,13.7341797,100.5634547,"Shag Bar 2, Sukhumvit Soi 20/1, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7341797,100.5634547"
Shamrock,pub,13.7594128,100.4972967,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7594128,100.4972967"
Shark,catering,13.7379009,100.5622431,"Shark, Asok Montri Road, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7379009,100.5622431"
She Bar,catering,13.7343762,100.5830879,"She Bar, Soi Thong Lo 16, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7343762,100.5830879"
Shenanigans Irish Sportsbar,catering,13.7297312,100.5314828,"Shenanigans Irish Sportsbar, 18-19, Surawong Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7297312,100.5314828"
Sherbet,adult,13.7277864,100.5853342,"Sherbet, Soi Sukhumvit 63, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7277864,100.5853342"
Shuushuu.hiddenplace,bar,13.7392753,100.5144638,80 ถนนไมตรีจิตต์,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7392753,100.5144638"
Silk Bar,catering,13.7591942,100.4968826,"Silk Bar, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7591942,100.4968826"
Silver Sand Silom,catering,13.7280301,100.5331325,"Silver Sand Silom, Convent Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7280301,100.5331325"
Sing Sing Theater,catering,13.7281338,100.5735064,"Sing Sing Theater, Soi Sukhumvit 45, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7281338,100.5735064"
Singha,building,13.7469997,100.5275878,"Singha, Rama I Road, Pathum Wan District, 10330, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7469997,100.5275878"
Siwilai Sound Club,building,13.7245235,100.5160147,"Siwilai Sound Club, 18;20, Soi Charoen Krung 36, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7245235,100.5160147"
Skate Cafe,catering,13.751545,100.531985,"Skate Cafe - Couchsurfing meetup, Phaya Thai Road, Ratchathewi District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.751545,100.531985"
Sky Bar,catering,13.7212222,100.5170726,"Sky Bar, Si Wiang Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7212222,100.5170726"
Sky Train Jazz Bar,catering,13.7612517,100.5365117,"Sky Train Jazz Bar, Rang Nam Road, Ratchathewi District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7612517,100.5365117"
SlamDunk,bar,13.8341839,100.6116286,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.8341839,100.6116286"
Slim,adult,13.7521645,100.5748472,"Slim, Royal City Avenue, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7521645,100.5748472"
Slim Pig,catering,13.7142371,100.5932335,"Slim Pig, Sukhumvit Road, Khlong Toei District, 12060, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7142371,100.5932335"
Slum Bar,catering,13.7168635,100.4502445,"Slum Bar, Phet Kasem Road, Phasi Charoen District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7168635,100.4502445"
Smalls,building,13.7204451,100.5376879,"Smalls, 186/3;186/4, Suan Phlu Road, Sathon District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7204451,100.5376879"
Snooze Coffee House,catering,13.7657613,100.500439,"Snooze Coffee House, 170, Sam Sen Road, Phra Nakhon District, 10200, Thailand",66982682940,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7657613,100.500439"
Snop,adult,13.7616041,100.567388,"Snop, Soi Ratchadaphisek 4, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7616041,100.567388"
SNOP,catering,13.8205409,100.6333157,"SNOP, Khlong Lam Chiak Road, Bueng Kum District, 10240, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8205409,100.6333157"
Snow City,catering,13.9140311,100.5486282,"Snow City, Popular1 Road, Ban Mai Subdistrict, 11120, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.9140311,100.5486282"
Society Music&Bar,building,13.7208504,100.7713447,"Society Music&Bar, ซอยลาดกระบัง 42/4, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7208504,100.7713447"
Sodchuen Bar,bar,13.7997545,100.5515793,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7997545,100.5515793"
Sote,adult,13.7611324,100.5678521,"Sote, Soi Ratchadaphisek 4, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7611324,100.5678521"
Soy Sauce Factory,catering,13.7315644,100.5147411,"Soy Sauce Factory, 11/1, Soi Charoen Krung 24, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7315644,100.5147411"
Space Plus Bangkok,adult,13.7470983,100.5795711,"Space Plus Bangkok, 31/10, Royal City Avenue, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7470983,100.5795711"
Spanky's,catering,13.7415818,100.5532027,"Spanky's, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415818,100.5532027"
Speakeasy Rooftop Bar,catering,13.7403357,100.5433569,"Speakeasy Rooftop Bar, 55/5555, Lang Suan Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7403357,100.5433569"
Speaker box,catering,13.7419237,100.5857401,"Speaker box, 1000 39, Soi Sukhumvit 55, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7419237,100.5857401"
Spice Girl,catering,13.7369199,100.5622625,"Spice Girl, 4/15, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7369199,100.5622625"
Sport 20-2,catering,13.731789,100.5647862,"Sport 20-2, Soi Sukhumvit 22, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.731789,100.5647862"
SportsCorner Bangkok,catering,13.734018,100.5640336,"SportsCorner Bangkok, Soi Sukhumvit 20, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.734018,100.5640336"
Star of Light,catering,13.7291428,100.5320885,"Star of Light, Thanon Phat Phong 2, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7291428,100.5320885"
Stash Cannabis Rooftop Bar & Lounge,catering,13.7393614,100.5091112,"Stash Cannabis Rooftop Bar & Lounge, Trok Khao San, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7393614,100.5091112"
Steve,catering,13.7632094,100.4999857,"Steve, Soi Samsen 2, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7632094,100.4999857"
Stonehenge Bangkok,catering,13.819097,100.5927358,"Stonehenge Bangkok, Soi Lat Phrao Wang Hin 48, Lat Phrao District, 10230, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.819097,100.5927358"
Strikers Sport,pub,13.7416165,100.5525412,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7416165,100.5525412"
Strips,bar,13.7414843,100.5531667,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7414843,100.5531667"
Studio Lam,adult,13.7263038,100.5764776,"Studio Lam, Soi Sukhumvit 51, Vadhana District, 10110, Thailand",022616661,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7263038,100.5764776"
Stumble Inn,catering,13.7416368,100.5530378,"Stumble Inn, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7416368,100.5530378"
Sugar Club,adult,13.7430147,100.55645,"Sugar Club, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7430147,100.55645"
Sugar Ray,catering,13.7216242,100.5662167,"Sugar Ray, 88/2,88/9, Phlaphongphanich Road, Khlong Toei District, 10110, Thailand",094-417-9898,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7216242,100.5662167"
Sukanya bar,catering,13.8602693,100.5106823,"Sukanya bar, Rattanathibet Road, Nonthaburi City Municipality, Bang Kraso Subdistrict, 11000, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.8602693,100.5106823"
